"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 27 21:52:51 GMT 2022","Wed Apr 27 21:52:51 GMT 2022","97","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[1200-25.05.2010-01.01.2022]",""
"passed","Wed Apr 27 21:52:53 GMT 2022","Wed Apr 27 21:52:53 GMT 2022","20","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[10000-25.05.2010-01.01.2022]",""
"passed","Wed Apr 27 21:52:53 GMT 2022","Wed Apr 27 21:52:53 GMT 2022","333","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[1-01.01.2000-01.01.2022]",""
"passed","Wed Apr 27 21:52:54 GMT 2022","Wed Apr 27 21:52:54 GMT 2022","22","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[10000000000-25.05.2010-01.01.2022]",""
"passed","Wed Apr 27 21:52:51 GMT 2022","Wed Apr 27 21:52:51 GMT 2022","78","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[1200-01.01.2000-24.10.2010]",""
"passed","Wed Apr 27 21:52:52 GMT 2022","Wed Apr 27 21:52:52 GMT 2022","79","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[3000-01.01.2000-25.11.2010]",""
"passed","Wed Apr 27 21:52:53 GMT 2022","Wed Apr 27 21:52:53 GMT 2022","39","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[10000-01.01.2000-01.01.2022]",""
"passed","Wed Apr 27 21:52:52 GMT 2022","Wed Apr 27 21:52:53 GMT 2022","300","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[5000-01.01.2000-01.01.2022]",""
"passed","Wed Apr 27 21:52:52 GMT 2022","Wed Apr 27 21:52:52 GMT 2022","2","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[5000-24.05.2010-24.10.2010]",""
"passed","Wed Apr 27 21:52:52 GMT 2022","Wed Apr 27 21:52:52 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[5000-25.05.2010-25.11.2010]",""
"passed","Wed Apr 27 21:52:54 GMT 2022","Wed Apr 27 21:52:54 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[10000000000-24.05.2010-25.11.2010]",""
"passed","Wed Apr 27 21:52:52 GMT 2022","Wed Apr 27 21:52:52 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[5000-25.05.2010-24.10.2010]",""
"passed","Wed Apr 27 21:52:52 GMT 2022","Wed Apr 27 21:52:52 GMT 2022","18","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[5000-25.05.2010-01.01.2022]",""
"passed","Wed Apr 27 21:52:53 GMT 2022","Wed Apr 27 21:52:53 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[1-24.05.2010-25.11.2010]",""
"passed","Wed Apr 27 21:52:51 GMT 2022","Wed Apr 27 21:52:51 GMT 2022","84","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[1200-01.01.2000-25.11.2010]",""
"passed","Wed Apr 27 21:52:53 GMT 2022","Wed Apr 27 21:52:53 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[10000-24.05.2010-24.10.2010]",""
"passed","Wed Apr 27 21:52:51 GMT 2022","Wed Apr 27 21:52:51 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[1200-24.05.2010-25.11.2010]",""
"passed","Wed Apr 27 21:52:53 GMT 2022","Wed Apr 27 21:52:53 GMT 2022","19","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[10000-01.01.2000-25.11.2010]",""
"passed","Wed Apr 27 21:52:52 GMT 2022","Wed Apr 27 21:52:52 GMT 2022","98","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[3000-25.05.2010-01.01.2022]",""
"passed","Wed Apr 27 21:52:52 GMT 2022","Wed Apr 27 21:52:52 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[3000-24.05.2010-24.10.2010]",""
"passed","Wed Apr 27 21:52:53 GMT 2022","Wed Apr 27 21:52:53 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[1-24.05.2010-24.10.2010]",""
