"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 03 00:29:23 GMT 2022","Tue May 03 00:29:24 GMT 2022","1188","tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[3-01.10.2010-01.01.2022]",""
"passed","Tue May 03 00:29:30 GMT 2022","Tue May 03 00:29:31 GMT 2022","953","tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[4-25.05.2010-25.11.2010]",""
"passed","Tue May 03 00:29:16 GMT 2022","Tue May 03 00:29:16 GMT 2022","1","tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[8000-25.05.2010-25.11.2010]",""
"passed","Tue May 03 00:30:51 GMT 2022","Tue May 03 00:30:51 GMT 2022","3","tests_vkr.visualization","test_distribution","","","","test_create_adv_compaign[8000-30.01.2010-01.01.2010]","draw a distribution schedule as part of an advertising campaign"
"passed","Tue May 03 00:29:18 GMT 2022","Tue May 03 00:29:18 GMT 2022","30","tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[10000000000-25.05.2010-01.01.2022]",""
"passed","Tue May 03 00:30:51 GMT 2022","Tue May 03 00:30:51 GMT 2022","0","tests_vkr.basic_functionality","test_random_floats","","","","test_random_floats[0.1-20]",""
"passed","Tue May 03 00:30:51 GMT 2022","Tue May 03 00:30:51 GMT 2022","0","tests_vkr.basic_functionality","test_random_ints","","","","test_random_ints[10000000000-49]",""
"passed","Tue May 03 00:29:17 GMT 2022","Tue May 03 00:29:17 GMT 2022","29","tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[10000-25.05.2010-01.01.2022]",""
"passed","Tue May 03 00:29:17 GMT 2022","Tue May 03 00:29:17 GMT 2022","2","tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[10000-25.05.2010-25.11.2010]",""
"passed","Tue May 03 00:29:23 GMT 2022","Tue May 03 00:29:23 GMT 2022","323","tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[3-01.10.2010-25.11.2010]",""
"passed","Tue May 03 00:30:40 GMT 2022","Tue May 03 00:30:40 GMT 2022","326","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[11-01.01.2000-25.11.2010]",""
"passed","Tue May 03 00:29:44 GMT 2022","Tue May 03 00:29:45 GMT 2022","1474","tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[6-25.05.2010-01.01.2022]",""
"passed","Tue May 03 00:29:19 GMT 2022","Tue May 03 00:29:19 GMT 2022","530","tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[1-01.10.2010-01.01.2022]",""
"passed","Tue May 03 00:30:51 GMT 2022","Tue May 03 00:30:51 GMT 2022","0","tests_vkr.basic_functionality","test_random_ints","","","","test_random_ints[10-11]",""
"passed","Tue May 03 00:30:51 GMT 2022","Tue May 03 00:30:51 GMT 2022","0","tests_vkr.basic_functionality","test_random_floats","","","","test_random_floats[0-49]",""
"passed","Tue May 03 00:30:51 GMT 2022","Tue May 03 00:30:51 GMT 2022","0","tests_vkr.basic_functionality","test_random_floats","","","","test_random_floats[12.23-11]",""
"passed","Tue May 03 00:30:21 GMT 2022","Tue May 03 00:30:22 GMT 2022","1330","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[40-25.05.2010-01.01.2022]",""
"passed","Tue May 03 00:30:51 GMT 2022","Tue May 03 00:30:51 GMT 2022","1","tests_vkr.basic_functionality","test_random_floats","","","","test_random_floats[12.23-49]",""
"passed","Tue May 03 00:30:35 GMT 2022","Tue May 03 00:30:35 GMT 2022","612","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[20-01.01.2000-25.11.2010]",""
"passed","Tue May 03 00:30:51 GMT 2022","Tue May 03 00:30:51 GMT 2022","0","tests_vkr.basic_functionality","test_random_ints","","","","test_random_ints[10-30]",""
"passed","Tue May 03 00:29:55 GMT 2022","Tue May 03 00:29:57 GMT 2022","1399","tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[8-01.10.2010-25.11.2010]",""
"passed","Tue May 03 00:30:51 GMT 2022","Tue May 03 00:30:51 GMT 2022","0","tests_vkr.basic_functionality","test_random_floats","","","","test_random_floats[90.9-11]",""
"passed","Tue May 03 00:29:17 GMT 2022","Tue May 03 00:29:17 GMT 2022","28","tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[10000-01.01.2000-25.11.2010]",""
"passed","Tue May 03 00:29:18 GMT 2022","Tue May 03 00:29:19 GMT 2022","188","tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[1-01.10.2010-25.11.2010]",""
"passed","Tue May 03 00:30:31 GMT 2022","Tue May 03 00:30:33 GMT 2022","1902","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[30-01.01.2000-01.01.2022]",""
"passed","Tue May 03 00:30:51 GMT 2022","Tue May 03 00:30:51 GMT 2022","0","tests_vkr.basic_functionality","test_random_floats","","","","test_random_floats[0.1-30]",""
"passed","Tue May 03 00:30:23 GMT 2022","Tue May 03 00:30:24 GMT 2022","1215","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[40-01.01.2000-25.11.2010]",""
"passed","Tue May 03 00:30:51 GMT 2022","Tue May 03 00:30:51 GMT 2022","0","tests_vkr.basic_functionality","test_random_floats","","","","test_random_floats[100000000-11]",""
"passed","Tue May 03 00:29:16 GMT 2022","Tue May 03 00:29:16 GMT 2022","30","tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[8000-24.05.2010-01.01.2022]",""
"passed","Tue May 03 00:30:51 GMT 2022","Tue May 03 00:30:51 GMT 2022","1","tests_vkr.basic_functionality","test_random_floats","","","","test_random_floats[10000-11]",""
"passed","Tue May 03 00:30:28 GMT 2022","Tue May 03 00:30:29 GMT 2022","987","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[30-25.05.2010-01.01.2022]",""
"passed","Tue May 03 00:30:42 GMT 2022","Tue May 03 00:30:42 GMT 2022","55","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[49-25.05.2010-24.10.2010]",""
"passed","Tue May 03 00:30:41 GMT 2022","Tue May 03 00:30:42 GMT 2022","1596","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[49-24.05.2010-01.01.2022]",""
"passed","Tue May 03 00:30:33 GMT 2022","Tue May 03 00:30:33 GMT 2022","25","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[20-25.05.2010-25.11.2010]",""
