"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun May 15 00:59:24 GMT 2022","Sun May 15 00:59:24 GMT 2022","233","apps.home.tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-8998-999.99-30.10.2010-30.12.2010]",""
"passed","Sun May 15 00:59:26 GMT 2022","Sun May 15 00:59:27 GMT 2022","214","apps.home.tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-8998-1.5-25.10.2010-30.11.2010]",""
"passed","Sun May 15 00:59:18 GMT 2022","Sun May 15 00:59:18 GMT 2022","55","apps.home.tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[1-01.01.2000-01.01.2022]",""
"passed","Sun May 15 00:59:54 GMT 2022","Sun May 15 00:59:55 GMT 2022","1099","apps.home.tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[5-01.10.2010-01.01.2022]",""
"passed","Sun May 15 00:59:25 GMT 2022","Sun May 15 00:59:26 GMT 2022","214","apps.home.tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-8998-2-25.10.2010-30.12.2010]",""
"passed","Sun May 15 00:59:28 GMT 2022","Sun May 15 00:59:28 GMT 2022","60","apps.home.tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-1400-999.99-30.10.2010-30.11.2010]",""
"passed","Sun May 15 00:59:17 GMT 2022","Sun May 15 00:59:17 GMT 2022","53","apps.home.tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[3000-01.01.2000-24.10.2010]",""
"passed","Sun May 15 00:59:19 GMT 2022","Sun May 15 00:59:19 GMT 2022","288","apps.home.tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-9999-999.99-30.10.2010-30.12.2010]",""
"passed","Sun May 15 01:01:18 GMT 2022","Sun May 15 01:01:20 GMT 2022","1369","apps.home.tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[40-25.05.2010-01.01.2022]",""
"passed","Sun May 15 01:01:26 GMT 2022","Sun May 15 01:01:27 GMT 2022","986","apps.home.tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[30-25.05.2010-01.01.2022]",""
"passed","Sun May 15 00:59:25 GMT 2022","Sun May 15 00:59:25 GMT 2022","262","apps.home.tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-8998-7777-30.10.2010-30.11.2010]",""
"passed","Sun May 15 01:01:37 GMT 2022","Sun May 15 01:01:37 GMT 2022","13","apps.home.tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[11-24.05.2010-24.10.2010]",""
"passed","Sun May 15 01:01:38 GMT 2022","Sun May 15 01:01:38 GMT 2022","314","apps.home.tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[11-01.01.2000-25.11.2010]",""
"passed","Sun May 15 01:00:25 GMT 2022","Sun May 15 01:00:27 GMT 2022","1604","apps.home.tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[8-01.10.2010-10.10.2010]",""
"passed","Sun May 15 01:00:03 GMT 2022","Sun May 15 01:00:04 GMT 2022","1227","apps.home.tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[6-01.10.2010-25.11.2010]",""
"passed","Sun May 15 01:00:06 GMT 2022","Sun May 15 01:00:07 GMT 2022","1082","apps.home.tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[6-25.05.2010-25.11.2010]",""
"passed","Sun May 15 01:00:43 GMT 2022","Sun May 15 01:00:44 GMT 2022","1697","apps.home.tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[9-01.10.2010-01.01.2022]",""
"passed","Sun May 15 00:59:17 GMT 2022","Sun May 15 00:59:17 GMT 2022","30","apps.home.tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[5000-24.05.2010-01.01.2022]",""
"passed","Sun May 15 00:59:31 GMT 2022","Sun May 15 00:59:32 GMT 2022","145","apps.home.tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-5432-44.78-25.10.2010-30.11.2010]",""
"passed","Sun May 15 00:59:16 GMT 2022","Sun May 15 00:59:16 GMT 2022","2","apps.home.tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[8000-25.05.2010-25.11.2010]",""
"passed","Sun May 15 01:01:41 GMT 2022","Sun May 15 01:01:43 GMT 2022","1641","apps.home.tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[49-25.05.2010-01.01.2022]",""
"passed","Sun May 15 00:59:17 GMT 2022","Sun May 15 00:59:17 GMT 2022","29","apps.home.tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[1-24.05.2010-01.01.2022]",""
"passed","Sun May 15 00:59:27 GMT 2022","Sun May 15 00:59:27 GMT 2022","211","apps.home.tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-8998-1.5-30.10.2010-30.12.2010]",""
"passed","Sun May 15 00:59:18 GMT 2022","Sun May 15 00:59:18 GMT 2022","278","apps.home.tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-9999-999.99-25.10.2010-30.12.2010]",""
"passed","Sun May 15 01:01:31 GMT 2022","Sun May 15 01:01:31 GMT 2022","27","apps.home.tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[20-24.05.2010-25.11.2010]",""
