"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 03 01:54:58 GMT 2022","Tue May 03 01:54:59 GMT 2022","905","tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[5-01.01.2000-01.01.2022]",""
"passed","Tue May 03 01:56:11 GMT 2022","Tue May 03 01:56:12 GMT 2022","1001","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[40-01.01.2000-24.10.2010]",""
"passed","Tue May 03 01:55:14 GMT 2022","Tue May 03 01:55:15 GMT 2022","972","tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[7-25.05.2010-01.01.2022]",""
"passed","Tue May 03 01:56:23 GMT 2022","Tue May 03 01:56:24 GMT 2022","246","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[10-01.01.2000-24.10.2010]",""
"passed","Tue May 03 01:54:47 GMT 2022","Tue May 03 01:54:48 GMT 2022","1187","tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[4-25.05.2010-01.01.2022]",""
"passed","Tue May 03 01:54:45 GMT 2022","Tue May 03 01:54:46 GMT 2022","528","tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[4-01.10.2010-25.11.2010]",""
"passed","Tue May 03 01:56:20 GMT 2022","Tue May 03 01:56:20 GMT 2022","22","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[20-24.05.2010-25.11.2010]",""
"passed","Tue May 03 01:55:00 GMT 2022","Tue May 03 01:55:01 GMT 2022","981","tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[6-01.10.2010-01.01.2022]",""
"passed","Tue May 03 01:55:57 GMT 2022","Tue May 03 01:55:58 GMT 2022","1156","tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[10-25.05.2010-25.11.2010]",""
"passed","Tue May 03 01:55:41 GMT 2022","Tue May 03 01:55:43 GMT 2022","1833","tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[9-25.05.2010-01.01.2022]",""
"passed","Tue May 03 01:54:35 GMT 2022","Tue May 03 01:54:35 GMT 2022","12","tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-400-44.78-25.10.2010-30.11.2010]",""
"passed","Tue May 03 01:56:17 GMT 2022","Tue May 03 01:56:18 GMT 2022","743","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[30-01.01.2000-25.11.2010]",""
"passed","Tue May 03 01:56:23 GMT 2022","Tue May 03 01:56:23 GMT 2022","11","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[10-25.05.2010-25.11.2010]",""
"passed","Tue May 03 01:54:28 GMT 2022","Tue May 03 01:54:28 GMT 2022","238","tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-8998-7777-30.10.2010-30.12.2010]",""
"passed","Tue May 03 01:56:28 GMT 2022","Tue May 03 01:56:29 GMT 2022","1309","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[49-25.05.2010-01.01.2022]",""
"passed","Tue May 03 01:54:21 GMT 2022","Tue May 03 01:54:21 GMT 2022","25","tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[10000000000-24.05.2010-01.01.2022]",""
"passed","Tue May 03 01:56:23 GMT 2022","Tue May 03 01:56:23 GMT 2022","9","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[10-25.05.2010-24.10.2010]",""
"passed","Tue May 03 01:54:20 GMT 2022","Tue May 03 01:54:20 GMT 2022","22","tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[5000-01.01.2000-25.11.2010]",""
"passed","Tue May 03 01:54:20 GMT 2022","Tue May 03 01:54:20 GMT 2022","24","tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[1200-24.05.2010-01.01.2022]",""
"passed","Tue May 03 01:55:13 GMT 2022","Tue May 03 01:55:14 GMT 2022","1156","tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[7-25.05.2010-25.11.2010]",""
"passed","Tue May 03 01:54:34 GMT 2022","Tue May 03 01:54:34 GMT 2022","117","tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-5432-44.78-30.10.2010-30.11.2010]",""
"passed","Tue May 03 01:54:25 GMT 2022","Tue May 03 01:54:26 GMT 2022","233","tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-9999-44.78-25.10.2010-30.11.2010]",""
"passed","Tue May 03 01:54:21 GMT 2022","Tue May 03 01:54:21 GMT 2022","25","tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[10000-25.05.2010-01.01.2022]",""
"passed","Tue May 03 01:56:09 GMT 2022","Tue May 03 01:56:10 GMT 2022","1094","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[40-24.05.2010-01.01.2022]",""
"passed","Tue May 03 01:54:24 GMT 2022","Tue May 03 01:54:24 GMT 2022","226","tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-9999-2-30.10.2010-30.11.2010]",""
"passed","Tue May 03 01:54:21 GMT 2022","Tue May 03 01:54:21 GMT 2022","25","tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[10000-24.05.2010-01.01.2022]",""
"passed","Tue May 03 01:56:28 GMT 2022","Tue May 03 01:56:28 GMT 2022","45","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[49-25.05.2010-24.10.2010]",""
"passed","Tue May 03 01:54:51 GMT 2022","Tue May 03 01:54:52 GMT 2022","968","tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[5-01.10.2010-10.10.2010]",""
"passed","Tue May 03 01:54:31 GMT 2022","Tue May 03 01:54:31 GMT 2022","37","tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-1400-7777-30.10.2010-30.12.2010]",""
"passed","Tue May 03 01:54:27 GMT 2022","Tue May 03 01:54:27 GMT 2022","238","tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-8998-7777-25.10.2010-30.12.2010]",""
"passed","Tue May 03 01:54:31 GMT 2022","Tue May 03 01:54:31 GMT 2022","34","tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-1400-2-25.10.2010-30.12.2010]",""
"passed","Tue May 03 01:56:25 GMT 2022","Tue May 03 01:56:25 GMT 2022","290","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[11-25.05.2010-01.01.2022]",""
"passed","Tue May 03 01:54:34 GMT 2022","Tue May 03 01:54:34 GMT 2022","11","tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-400-1.5-30.10.2010-30.11.2010]",""
"passed","Tue May 03 01:56:24 GMT 2022","Tue May 03 01:56:24 GMT 2022","487","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[10-01.01.2000-01.01.2022]",""
"passed","Tue May 03 01:54:21 GMT 2022","Tue May 03 01:54:21 GMT 2022","1","tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[1-24.05.2010-25.11.2010]",""
"passed","Tue May 03 01:54:20 GMT 2022","Tue May 03 01:54:20 GMT 2022","46","tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[8000-01.01.2000-01.01.2022]",""
"passed","Tue May 03 01:54:20 GMT 2022","Tue May 03 01:54:20 GMT 2022","1","tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[3000-25.05.2010-24.10.2010]",""
"passed","Tue May 03 01:54:20 GMT 2022","Tue May 03 01:54:20 GMT 2022","23","tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[3000-01.01.2000-25.11.2010]",""
"passed","Tue May 03 01:54:21 GMT 2022","Tue May 03 01:54:21 GMT 2022","1","tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[123-25.05.2010-25.11.2010]",""
"passed","Tue May 03 01:54:22 GMT 2022","Tue May 03 01:54:22 GMT 2022","261","tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-9999-999.99-30.10.2010-30.12.2010]",""
"passed","Tue May 03 01:55:58 GMT 2022","Tue May 03 01:56:00 GMT 2022","1955","tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[10-25.05.2010-01.01.2022]",""
