"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 03 01:50:15 GMT 2022","Tue May 03 01:50:15 GMT 2022","44","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[49-25.05.2010-24.10.2010]",""
"passed","Tue May 03 01:47:13 GMT 2022","Tue May 03 01:47:13 GMT 2022","267","tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-9999-2-30.10.2010-30.11.2010]",""
"passed","Tue May 03 01:48:31 GMT 2022","Tue May 03 01:48:32 GMT 2022","1284","tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[5-25.05.2010-01.01.2022]",""
"passed","Tue May 03 01:48:06 GMT 2022","Tue May 03 01:48:06 GMT 2022","12","tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-400-7777-25.10.2010-30.11.2010]",""
"passed","Tue May 03 01:48:16 GMT 2022","Tue May 03 01:48:16 GMT 2022","394","tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[3-25.05.2010-10.10.2010]",""
"passed","Tue May 03 01:48:36 GMT 2022","Tue May 03 01:48:37 GMT 2022","886","tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[6-01.10.2010-10.10.2010]",""
"passed","Tue May 03 01:50:05 GMT 2022","Tue May 03 01:50:07 GMT 2022","1536","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[30-01.01.2000-01.01.2022]",""
"passed","Tue May 03 01:48:12 GMT 2022","Tue May 03 01:48:12 GMT 2022","633","tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[2-01.01.2000-10.10.2010]",""
"passed","Tue May 03 01:48:03 GMT 2022","Tue May 03 01:48:03 GMT 2022","32","tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-1400-1.5-30.10.2010-30.11.2010]",""
"passed","Tue May 03 01:48:06 GMT 2022","Tue May 03 01:48:06 GMT 2022","13","tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-400-2-25.10.2010-30.11.2010]",""
"passed","Tue May 03 01:47:09 GMT 2022","Tue May 03 01:47:09 GMT 2022","22","tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[10000-01.01.2000-25.11.2010]",""
"passed","Tue May 03 01:48:07 GMT 2022","Tue May 03 01:48:07 GMT 2022","38","tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[1-25.05.2010-10.10.2010]",""
"passed","Tue May 03 01:49:15 GMT 2022","Tue May 03 01:49:17 GMT 2022","1214","tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[9-01.10.2010-10.10.2010]",""
"passed","Tue May 03 01:48:20 GMT 2022","Tue May 03 01:48:20 GMT 2022","162","tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[4-01.10.2010-10.10.2010]",""
"passed","Tue May 03 01:50:03 GMT 2022","Tue May 03 01:50:03 GMT 2022","32","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[30-25.05.2010-25.11.2010]",""
"passed","Tue May 03 01:50:08 GMT 2022","Tue May 03 01:50:08 GMT 2022","483","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[20-01.01.2000-24.10.2010]",""
