"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 06 20:48:47 GMT 2022","Fri May 06 20:48:48 GMT 2022","1024","apps.home.tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[4-01.10.2010-01.01.2022]",""
"passed","Fri May 06 20:48:33 GMT 2022","Fri May 06 20:48:34 GMT 2022","124","apps.home.tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-5432-44.78-30.10.2010-30.12.2010]",""
"passed","Fri May 06 20:48:22 GMT 2022","Fri May 06 20:48:22 GMT 2022","289","apps.home.tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-9999-7777-30.10.2010-30.12.2010]",""
"passed","Fri May 06 20:48:19 GMT 2022","Fri May 06 20:48:19 GMT 2022","28","apps.home.tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[1200-01.01.2000-24.10.2010]",""
"passed","Fri May 06 20:48:19 GMT 2022","Fri May 06 20:48:19 GMT 2022","28","apps.home.tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[1-01.01.2000-25.11.2010]",""
"passed","Fri May 06 20:48:34 GMT 2022","Fri May 06 20:48:34 GMT 2022","12","apps.home.tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-400-7777-30.10.2010-30.11.2010]",""
"passed","Fri May 06 20:50:19 GMT 2022","Fri May 06 20:50:20 GMT 2022","1275","apps.home.tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[40-01.01.2000-25.11.2010]",""
"passed","Fri May 06 20:48:29 GMT 2022","Fri May 06 20:48:30 GMT 2022","237","apps.home.tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-8998-44.78-25.10.2010-30.11.2010]",""
"passed","Fri May 06 20:48:57 GMT 2022","Fri May 06 20:48:57 GMT 2022","604","apps.home.tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[5-25.05.2010-25.11.2010]",""
"passed","Fri May 06 20:48:38 GMT 2022","Fri May 06 20:48:38 GMT 2022","611","apps.home.tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[2-25.05.2010-01.01.2022]",""
"passed","Fri May 06 20:48:21 GMT 2022","Fri May 06 20:48:21 GMT 2022","264","apps.home.tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-9999-7777-25.10.2010-30.12.2010]",""
"passed","Fri May 06 20:50:36 GMT 2022","Fri May 06 20:50:38 GMT 2022","1604","apps.home.tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[49-24.05.2010-01.01.2022]",""
"passed","Fri May 06 20:48:23 GMT 2022","Fri May 06 20:48:24 GMT 2022","234","apps.home.tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-9999-1.5-25.10.2010-30.11.2010]",""
"passed","Fri May 06 20:50:38 GMT 2022","Fri May 06 20:50:38 GMT 2022","88","apps.home.tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[49-25.05.2010-25.11.2010]",""
"passed","Fri May 06 20:48:26 GMT 2022","Fri May 06 20:48:26 GMT 2022","252","apps.home.tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-8998-999.99-30.10.2010-30.12.2010]",""
"passed","Fri May 06 20:50:33 GMT 2022","Fri May 06 20:50:33 GMT 2022","32","apps.home.tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[10-25.05.2010-24.10.2010]",""
"passed","Fri May 06 20:48:19 GMT 2022","Fri May 06 20:48:19 GMT 2022","30","apps.home.tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[3000-25.05.2010-01.01.2022]",""
"passed","Fri May 06 20:49:32 GMT 2022","Fri May 06 20:49:34 GMT 2022","2025","apps.home.tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[8-01.01.2000-10.10.2010]",""
"passed","Fri May 06 20:50:22 GMT 2022","Fri May 06 20:50:23 GMT 2022","1007","apps.home.tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[30-24.05.2010-01.01.2022]",""
"passed","Fri May 06 20:48:18 GMT 2022","Fri May 06 20:48:18 GMT 2022","2","apps.home.tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[1200-24.05.2010-25.11.2010]",""
"passed","Fri May 06 20:48:46 GMT 2022","Fri May 06 20:48:47 GMT 2022","378","apps.home.tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[4-01.10.2010-25.11.2010]",""
"passed","Fri May 06 20:49:18 GMT 2022","Fri May 06 20:49:20 GMT 2022","1906","apps.home.tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[7-25.05.2010-01.01.2022]",""
"passed","Fri May 06 20:50:22 GMT 2022","Fri May 06 20:50:22 GMT 2022","35","apps.home.tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[30-24.05.2010-24.10.2010]",""
"passed","Fri May 06 20:48:30 GMT 2022","Fri May 06 20:48:30 GMT 2022","38","apps.home.tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-1400-7777-25.10.2010-30.12.2010]",""
"passed","Fri May 06 20:48:22 GMT 2022","Fri May 06 20:48:22 GMT 2022","237","apps.home.tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-9999-2-25.10.2010-30.12.2010]",""
