"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 18 15:35:59 GMT 2022","Wed May 18 15:35:59 GMT 2022","1","apps.home.tests_vkr.core","test_slyce_by_day","","","","test_slyce_by_day[123-25.05.2010-25.11.2010]",""
"skipped","Wed May 18 15:30:53 GMT 2022","Wed May 18 15:30:53 GMT 2022","0","apps.home.tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-400-999.99-30.10.2010-30.12.2010]",""
"passed","Wed May 18 15:33:06 GMT 2022","Wed May 18 15:33:06 GMT 2022","0","apps.home.tests_vkr.basic_functionality","test_random_floats","","","","test_random_floats[10-11]",""
"skipped","Wed May 18 15:30:53 GMT 2022","Wed May 18 15:30:53 GMT 2022","0","apps.home.tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-400-2-30.10.2010-30.11.2010]",""
"passed","Wed May 18 15:32:42 GMT 2022","Wed May 18 15:32:43 GMT 2022","976","apps.home.tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[30-24.05.2010-01.01.2022]",""
"passed","Wed May 18 15:34:08 GMT 2022","Wed May 18 15:34:08 GMT 2022","1","apps.home.tests_vkr.core","test_agregate","","","","test_agregate[8000-24.05.2010-25.11.2010]",""
"passed","Wed May 18 15:30:51 GMT 2022","Wed May 18 15:30:51 GMT 2022","1","apps.home.tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[1200-25.05.2010-25.11.2010]",""
"passed","Wed May 18 15:33:06 GMT 2022","Wed May 18 15:33:06 GMT 2022","0","apps.home.tests_vkr.basic_functionality","test_random_ints","","","","test_random_ints[1-780]",""
"passed","Wed May 18 15:34:09 GMT 2022","Wed May 18 15:34:09 GMT 2022","30","apps.home.tests_vkr.core","test_agregate","","","","test_agregate[5000-24.05.2010-01.01.2022]",""
"skipped","Wed May 18 15:30:53 GMT 2022","Wed May 18 15:30:53 GMT 2022","0","apps.home.tests_vkr.generator","test_conformity","","","","test_conformity[yandex-Test campain-5432-1.5-25.10.2010-30.11.2010]",""
"passed","Wed May 18 15:34:09 GMT 2022","Wed May 18 15:34:09 GMT 2022","30","apps.home.tests_vkr.core","test_agregate","","","","test_agregate[10000-24.05.2010-01.01.2022]",""
"skipped","Wed May 18 15:30:53 GMT 2022","Wed May 18 15:30:53 GMT 2022","0","apps.home.tests_vkr.generator","test_conformity_re","","","","test_conformity[yandex-Test campain2-yandex-Test campain1-450-5678-200-9876-25.10.2021-30.11.2021]",""
"passed","Wed May 18 15:32:39 GMT 2022","Wed May 18 15:32:42 GMT 2022","2544","apps.home.tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[40-01.01.2000-01.01.2022]",""
"passed","Wed May 18 15:34:09 GMT 2022","Wed May 18 15:34:09 GMT 2022","27","apps.home.tests_vkr.core","test_agregate","","","","test_agregate[1200-01.01.2000-24.10.2010]",""
"passed","Wed May 18 15:33:06 GMT 2022","Wed May 18 15:33:06 GMT 2022","0","apps.home.tests_vkr.basic_functionality","test_random_floats","","","","test_random_floats[10000-20]",""
"passed","Wed May 18 15:32:14 GMT 2022","Wed May 18 15:32:15 GMT 2022","1647","apps.home.tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[10-01.10.2010-25.11.2010]",""
"passed","Wed May 18 15:34:10 GMT 2022","Wed May 18 15:34:10 GMT 2022","2","apps.home.tests_vkr.core","test_agregate","","","","test_agregate[10000000000-24.05.2010-25.11.2010]",""
"passed","Wed May 18 15:34:10 GMT 2022","Wed May 18 15:34:10 GMT 2022","2","apps.home.tests_vkr.core","test_agregate","","","","test_agregate[123-24.05.2010-25.11.2010]",""
"passed","Wed May 18 15:31:16 GMT 2022","Wed May 18 15:31:17 GMT 2022","1214","apps.home.tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[5-01.01.2000-25.11.2010]",""
"passed","Wed May 18 15:30:55 GMT 2022","Wed May 18 15:30:56 GMT 2022","190","apps.home.tests_vkr.generator","test_dummy_campaign_crm","","","","test_dummy_campaign_crm[2-01.10.2010-10.10.2010]",""
