"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 30 14:51:48 GMT 2022","Sat Apr 30 14:51:48 GMT 2022","18","tests_vkr.proto","test_trivial_crm","","","","test_trivial_crm[11-24.05.2010-24.10.2010]",""
"passed","Sat Apr 30 14:51:32 GMT 2022","Sat Apr 30 14:51:32 GMT 2022","32","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[10000000000-24.05.2010-01.01.2022]",""
"passed","Sat Apr 30 14:51:31 GMT 2022","Sat Apr 30 14:51:31 GMT 2022","8","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[8000-24.05.2010-24.10.2010]",""
"passed","Sat Apr 30 14:51:32 GMT 2022","Sat Apr 30 14:51:32 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[123-25.05.2010-25.11.2010]",""
"passed","Sat Apr 30 14:51:32 GMT 2022","Sat Apr 30 14:51:32 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[10000000000-24.05.2010-24.10.2010]",""
"passed","Sat Apr 30 14:51:32 GMT 2022","Sat Apr 30 14:51:32 GMT 2022","22","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[123-01.01.2000-24.10.2010]",""
"passed","Sat Apr 30 14:51:32 GMT 2022","Sat Apr 30 14:51:32 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[3000-24.05.2010-24.10.2010]",""
"passed","Sat Apr 30 14:51:39 GMT 2022","Sat Apr 30 14:51:39 GMT 2022","32","tests_vkr.proto","test_trivial_crm","","","","test_trivial_crm[30-24.05.2010-25.11.2010]",""
"passed","Sat Apr 30 14:51:32 GMT 2022","Sat Apr 30 14:51:32 GMT 2022","22","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[10000-25.05.2010-01.01.2022]",""
"passed","Sat Apr 30 14:51:31 GMT 2022","Sat Apr 30 14:51:31 GMT 2022","22","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[8000-01.01.2000-24.10.2010]",""
"passed","Sat Apr 30 14:51:32 GMT 2022","Sat Apr 30 14:51:32 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[1-25.05.2010-25.11.2010]",""
"passed","Sat Apr 30 14:51:31 GMT 2022","Sat Apr 30 14:51:31 GMT 2022","32","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[8000-25.05.2010-01.01.2022]",""
"passed","Sat Apr 30 14:51:51 GMT 2022","Sat Apr 30 14:51:52 GMT 2022","1346","tests_vkr.proto","test_trivial_crm","","","","test_trivial_crm[49-25.05.2010-01.01.2022]",""
"passed","Sat Apr 30 14:51:31 GMT 2022","Sat Apr 30 14:51:31 GMT 2022","25","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[8000-24.05.2010-01.01.2022]",""
"passed","Sat Apr 30 14:51:42 GMT 2022","Sat Apr 30 14:51:44 GMT 2022","1463","tests_vkr.proto","test_trivial_crm","","","","test_trivial_crm[30-01.01.2000-01.01.2022]",""
"passed","Sat Apr 30 14:51:39 GMT 2022","Sat Apr 30 14:51:40 GMT 2022","749","tests_vkr.proto","test_trivial_crm","","","","test_trivial_crm[30-24.05.2010-01.01.2022]",""
"passed","Sat Apr 30 14:51:32 GMT 2022","Sat Apr 30 14:51:32 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[1-25.05.2010-24.10.2010]",""
"passed","Sat Apr 30 14:51:50 GMT 2022","Sat Apr 30 14:51:50 GMT 2022","54","tests_vkr.proto","test_trivial_crm","","","","test_trivial_crm[49-24.05.2010-24.10.2010]",""
"passed","Sat Apr 30 14:51:45 GMT 2022","Sat Apr 30 14:51:46 GMT 2022","458","tests_vkr.proto","test_trivial_crm","","","","test_trivial_crm[20-01.01.2000-25.11.2010]",""
"passed","Sat Apr 30 14:51:32 GMT 2022","Sat Apr 30 14:51:32 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[3000-25.05.2010-24.10.2010]",""
"passed","Sat Apr 30 14:51:32 GMT 2022","Sat Apr 30 14:51:32 GMT 2022","23","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[1-24.05.2010-01.01.2022]",""
"passed","Sat Apr 30 14:51:32 GMT 2022","Sat Apr 30 14:51:32 GMT 2022","31","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[10000-24.05.2010-01.01.2022]",""
"passed","Sat Apr 30 14:51:47 GMT 2022","Sat Apr 30 14:51:47 GMT 2022","11","tests_vkr.proto","test_trivial_crm","","","","test_trivial_crm[10-25.05.2010-25.11.2010]",""
"passed","Sat Apr 30 14:51:41 GMT 2022","Sat Apr 30 14:51:42 GMT 2022","716","tests_vkr.proto","test_trivial_crm","","","","test_trivial_crm[30-01.01.2000-25.11.2010]",""
"passed","Sat Apr 30 14:51:33 GMT 2022","Sat Apr 30 14:51:33 GMT 2022","50","tests_vkr.proto","test_trivial_crm","","","","test_trivial_crm[40-24.05.2010-25.11.2010]",""
"passed","Sat Apr 30 14:51:50 GMT 2022","Sat Apr 30 14:51:51 GMT 2022","1206","tests_vkr.proto","test_trivial_crm","","","","test_trivial_crm[49-24.05.2010-01.01.2022]",""
"passed","Sat Apr 30 14:51:32 GMT 2022","Sat Apr 30 14:51:32 GMT 2022","23","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[3000-24.05.2010-01.01.2022]",""
"passed","Sat Apr 30 14:51:48 GMT 2022","Sat Apr 30 14:51:49 GMT 2022","263","tests_vkr.proto","test_trivial_crm","","","","test_trivial_crm[11-25.05.2010-01.01.2022]",""
"passed","Sat Apr 30 14:51:31 GMT 2022","Sat Apr 30 14:51:31 GMT 2022","43","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[8000-01.01.2000-01.01.2022]",""
"passed","Sat Apr 30 14:51:50 GMT 2022","Sat Apr 30 14:51:50 GMT 2022","51","tests_vkr.proto","test_trivial_crm","","","","test_trivial_crm[49-24.05.2010-25.11.2010]",""
