"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","27","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[123-24.05.2010-01.01.2022]",""
"passed","Sat Apr 30 14:45:37 GMT 2022","Sat Apr 30 14:45:37 GMT 2022","52","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[3000-01.01.2000-01.01.2022]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","60","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[1-01.01.2000-01.01.2022]",""
"passed","Sat Apr 30 14:45:37 GMT 2022","Sat Apr 30 14:45:37 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[8000-24.05.2010-25.11.2010]",""
"passed","Sat Apr 30 14:45:37 GMT 2022","Sat Apr 30 14:45:37 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[8000-25.05.2010-25.11.2010]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","28","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[10000000000-24.05.2010-01.01.2022]",""
"passed","Sat Apr 30 14:45:37 GMT 2022","Sat Apr 30 14:45:37 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[8000-25.05.2010-24.10.2010]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","54","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[5000-01.01.2000-01.01.2022]",""
"passed","Sat Apr 30 14:45:37 GMT 2022","Sat Apr 30 14:45:37 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[1200-24.05.2010-24.10.2010]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","28","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[10000000000-25.05.2010-01.01.2022]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","28","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[10000000000-01.01.2000-25.11.2010]",""
"passed","Sat Apr 30 14:45:37 GMT 2022","Sat Apr 30 14:45:37 GMT 2022","35","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[8000-01.01.2000-24.10.2010]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","25","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[1-01.01.2000-25.11.2010]",""
"passed","Sat Apr 30 14:45:37 GMT 2022","Sat Apr 30 14:45:37 GMT 2022","37","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[8000-25.05.2010-01.01.2022]",""
"passed","Sat Apr 30 14:45:37 GMT 2022","Sat Apr 30 14:45:37 GMT 2022","2","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[5000-24.05.2010-25.11.2010]",""
"passed","Sat Apr 30 14:45:37 GMT 2022","Sat Apr 30 14:45:37 GMT 2022","25","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[1200-01.01.2000-24.10.2010]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[10000-24.05.2010-25.11.2010]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[10000000000-24.05.2010-25.11.2010]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","26","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[10000-01.01.2000-25.11.2010]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[1-25.05.2010-25.11.2010]",""
"passed","Sat Apr 30 14:45:37 GMT 2022","Sat Apr 30 14:45:37 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[1200-25.05.2010-24.10.2010]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","26","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[123-25.05.2010-01.01.2022]",""
"passed","Sat Apr 30 14:45:37 GMT 2022","Sat Apr 30 14:45:37 GMT 2022","27","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[3000-24.05.2010-01.01.2022]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","62","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[10000-01.01.2000-01.01.2022]",""
"passed","Sat Apr 30 14:45:37 GMT 2022","Sat Apr 30 14:45:37 GMT 2022","9","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[8000-24.05.2010-24.10.2010]",""
"passed","Sat Apr 30 14:45:37 GMT 2022","Sat Apr 30 14:45:37 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[5000-25.05.2010-25.11.2010]",""
"failed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","0","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[0-24.05.2010-24.10.2010]",""
"failed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[0-24.05.2010-01.01.2022]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[10000000000-24.05.2010-24.10.2010]",""
"passed","Sat Apr 30 14:45:37 GMT 2022","Sat Apr 30 14:45:37 GMT 2022","42","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[3000-25.05.2010-01.01.2022]",""
"failed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[0-24.05.2010-25.11.2010]",""
"failed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[0-01.01.2000-25.11.2010]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","34","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[10000-01.01.2000-24.10.2010]",""
"passed","Sat Apr 30 14:45:37 GMT 2022","Sat Apr 30 14:45:37 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[3000-24.05.2010-24.10.2010]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","25","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[123-01.01.2000-25.11.2010]",""
"passed","Sat Apr 30 14:45:37 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","28","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[5000-25.05.2010-01.01.2022]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","55","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[10000000000-01.01.2000-01.01.2022]",""
"passed","Sat Apr 30 14:45:39 GMT 2022","Sat Apr 30 14:45:39 GMT 2022","67","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[123-01.01.2000-01.01.2022]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[10000-24.05.2010-24.10.2010]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","2","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[10000000000-25.05.2010-25.11.2010]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[1-24.05.2010-25.11.2010]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","2","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[10000-25.05.2010-25.11.2010]",""
"passed","Sat Apr 30 14:45:37 GMT 2022","Sat Apr 30 14:45:37 GMT 2022","27","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[1200-01.01.2000-25.11.2010]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","26","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[5000-01.01.2000-24.10.2010]",""
"passed","Sat Apr 30 14:45:37 GMT 2022","Sat Apr 30 14:45:37 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[1200-25.05.2010-25.11.2010]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","27","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[1-24.05.2010-01.01.2022]",""
"failed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","0","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[0-01.01.2000-01.01.2022]",""
"passed","Sat Apr 30 14:45:37 GMT 2022","Sat Apr 30 14:45:37 GMT 2022","2","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[5000-25.05.2010-24.10.2010]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","27","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[1-25.05.2010-01.01.2022]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","25","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[1-01.01.2000-24.10.2010]",""
"failed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","0","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[0-01.01.2000-24.10.2010]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","26","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[123-01.01.2000-24.10.2010]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","26","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[10000000000-01.01.2000-24.10.2010]",""
"passed","Sat Apr 30 14:45:37 GMT 2022","Sat Apr 30 14:45:37 GMT 2022","28","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[5000-24.05.2010-01.01.2022]",""
"failed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","0","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[0-25.05.2010-24.10.2010]",""
"failed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","0","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[0-25.05.2010-25.11.2010]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","2","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[123-25.05.2010-25.11.2010]",""
"passed","Sat Apr 30 14:45:37 GMT 2022","Sat Apr 30 14:45:37 GMT 2022","26","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[3000-01.01.2000-24.10.2010]",""
"passed","Sat Apr 30 14:45:37 GMT 2022","Sat Apr 30 14:45:37 GMT 2022","2","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[3000-25.05.2010-24.10.2010]",""
"passed","Sat Apr 30 14:45:37 GMT 2022","Sat Apr 30 14:45:37 GMT 2022","52","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[1200-01.01.2000-01.01.2022]",""
"passed","Sat Apr 30 14:45:37 GMT 2022","Sat Apr 30 14:45:37 GMT 2022","28","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[8000-01.01.2000-25.11.2010]",""
"failed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","0","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[0-25.05.2010-01.01.2022]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[10000-25.05.2010-24.10.2010]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","2","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[123-25.05.2010-24.10.2010]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","28","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[10000-25.05.2010-01.01.2022]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","2","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[123-24.05.2010-25.11.2010]",""
"passed","Sat Apr 30 14:45:37 GMT 2022","Sat Apr 30 14:45:37 GMT 2022","30","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[1200-24.05.2010-01.01.2022]",""
"passed","Sat Apr 30 14:45:38 GMT 2022","Sat Apr 30 14:45:38 GMT 2022","2","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[1-25.05.2010-24.10.2010]",""
"passed","Sat Apr 30 14:45:37 GMT 2022","Sat Apr 30 14:45:37 GMT 2022","1","tests_vkr.proto","test_adv_creator","","","","test_create_adv_campaign[3000-24.05.2010-25.11.2010]",""
