"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 10 17:13:25 GMT 2022","Sun Apr 10 17:13:27 GMT 2022","2003","vkr_project_tests","test_api_direct","","","","test_api_direct[query by day]",""
"passed","Sun Apr 10 17:13:27 GMT 2022","Sun Apr 10 17:13:28 GMT 2022","1001","vkr_project_tests","test_api_direct","","","","test_api_direct[]",""
"passed","Sun Apr 10 17:13:40 GMT 2022","Sun Apr 10 17:13:41 GMT 2022","1001","vkr_project_tests","test_internal_API","","","","test_api_direct[4]",""
"passed","Sun Apr 10 17:13:20 GMT 2022","Sun Apr 10 17:13:20 GMT 2022","77","vkr_project_tests","test_scv","","","","test_count_summary_cost_ads[cashe2.csv]","Calculation of the total cost of advertising"
"passed","Sun Apr 10 17:13:21 GMT 2022","Sun Apr 10 17:13:25 GMT 2022","4003","vkr_project_tests","test_api_direct","","","","test_api_direct[general request]",""
"passed","Sun Apr 10 17:13:28 GMT 2022","Sun Apr 10 17:13:30 GMT 2022","2003","vkr_project_tests","test_internal_API","","","","test_api_direct[1]",""
"passed","Sun Apr 10 17:13:35 GMT 2022","Sun Apr 10 17:13:40 GMT 2022","5003","vkr_project_tests","test_internal_API","","","","test_api_direct[3]",""
"passed","Sun Apr 10 17:13:51 GMT 2022","Sun Apr 10 17:13:54 GMT 2022","3004","vkr_project_tests","test_internal_API","","","","test_api_direct[7]",""
"passed","Sun Apr 10 17:13:20 GMT 2022","Sun Apr 10 17:13:20 GMT 2022","76","vkr_project_tests","test_scv","","","","test_count_summary_cost_ads[cashe1.csv]","Calculation of the total cost of advertising"
"passed","Sun Apr 10 17:13:20 GMT 2022","Sun Apr 10 17:13:20 GMT 2022","440","vkr_project_tests","test_scv","","","","test_count_summary_cost_ads[cashe0.csv]","Calculation of the total cost of advertising"
"passed","Sun Apr 10 17:13:41 GMT 2022","Sun Apr 10 17:13:46 GMT 2022","5006","vkr_project_tests","test_internal_API","","","","test_api_direct[5]",""
"passed","Sun Apr 10 17:13:54 GMT 2022","Sun Apr 10 17:13:56 GMT 2022","2003","vkr_project_tests","test_internal_API","","","","test_api_direct[8]",""
"passed","Sun Apr 10 17:13:46 GMT 2022","Sun Apr 10 17:13:51 GMT 2022","5006","vkr_project_tests","test_internal_API","","","","test_api_direct[6]",""
"passed","Sun Apr 10 17:13:30 GMT 2022","Sun Apr 10 17:13:35 GMT 2022","5005","vkr_project_tests","test_internal_API","","","","test_api_direct[2]",""
