"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun May 01 05:24:16 GMT 2022","Sun May 01 05:24:16 GMT 2022","32","tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[5000-01.01.2000-25.11.2010]",""
"passed","Sun May 01 05:24:16 GMT 2022","Sun May 01 05:24:16 GMT 2022","23","tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[5000-01.01.2000-24.10.2010]",""
"passed","Sun May 01 05:24:38 GMT 2022","Sun May 01 05:24:39 GMT 2022","515","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[20-24.05.2010-01.01.2022]",""
"passed","Sun May 01 05:24:16 GMT 2022","Sun May 01 05:24:16 GMT 2022","1","tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[1-24.05.2010-25.11.2010]",""
"passed","Sun May 01 05:24:27 GMT 2022","Sun May 01 05:24:27 GMT 2022","78","tests_vkr.generator","test_split_campaign","","","","test_split_campaign_crm[1-1-0.1-1000000-01.01.2000-01.01.2022]","сделать более гибкое количество рекламных компаний"
"passed","Sun May 01 05:24:27 GMT 2022","Sun May 01 05:24:27 GMT 2022","77","tests_vkr.generator","test_split_campaign","","","","test_split_campaign_crm[1-1-0.1-9873-01.01.2000-01.01.2022]","сделать более гибкое количество рекламных компаний"
"passed","Sun May 01 05:24:53 GMT 2022","Sun May 01 05:24:53 GMT 2022","0","tests_vkr.basic_functionality","test_random_floats","","","","test_random_floats[10-10]",""
"passed","Sun May 01 05:24:18 GMT 2022","Sun May 01 05:24:19 GMT 2022","130","tests_vkr.generator","test_split_campaign","","","","test_split_campaign_crm[8000-8000-50.5-1-01.01.2000-01.01.2022]","сделать более гибкое количество рекламных компаний"
"passed","Sun May 01 05:24:24 GMT 2022","Sun May 01 05:24:24 GMT 2022","104","tests_vkr.generator","test_split_campaign","","","","test_split_campaign_crm[1-8000-50.5-1-01.01.2000-01.01.2022]","сделать более гибкое количество рекламных компаний"
"passed","Sun May 01 05:24:46 GMT 2022","Sun May 01 05:24:46 GMT 2022","45","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[49-25.05.2010-24.10.2010]",""
"passed","Sun May 01 05:24:53 GMT 2022","Sun May 01 05:24:53 GMT 2022","0","tests_vkr.basic_functionality","test_random_floats","","","","test_random_floats[0.1-11]",""
"passed","Sun May 01 05:24:53 GMT 2022","Sun May 01 05:24:53 GMT 2022","0","tests_vkr.basic_functionality","test_random_floats","","","","test_random_floats[0-20]",""
"passed","Sun May 01 05:24:53 GMT 2022","Sun May 01 05:24:53 GMT 2022","0","tests_vkr.basic_functionality","test_random_ints","","","","test_random_ints[10-20]",""
"passed","Sun May 01 05:24:23 GMT 2022","Sun May 01 05:24:23 GMT 2022","105","tests_vkr.generator","test_split_campaign","","","","test_split_campaign_crm[1-8000-0-1000000-01.01.2000-01.01.2022]","сделать более гибкое количество рекламных компаний"
"passed","Sun May 01 05:24:17 GMT 2022","Sun May 01 05:24:17 GMT 2022","125","tests_vkr.generator","test_split_campaign","","","","test_split_campaign_crm[8000-8000-0-1-01.01.2000-01.01.2022]","сделать более гибкое количество рекламных компаний"
"passed","Sun May 01 05:24:17 GMT 2022","Sun May 01 05:24:17 GMT 2022","133","tests_vkr.generator","test_split_campaign","","","","test_split_campaign_crm[8000-8000-8764-1000000-01.01.2000-01.01.2022]","сделать более гибкое количество рекламных компаний"
"passed","Sun May 01 05:24:45 GMT 2022","Sun May 01 05:24:45 GMT 2022","45","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[49-24.05.2010-24.10.2010]",""
"passed","Sun May 01 05:24:15 GMT 2022","Sun May 01 05:24:15 GMT 2022","2","tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[8000-25.05.2010-24.10.2010]",""
"passed","Sun May 01 05:24:44 GMT 2022","Sun May 01 05:24:44 GMT 2022","266","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[11-01.01.2000-25.11.2010]",""
"passed","Sun May 01 05:24:26 GMT 2022","Sun May 01 05:24:27 GMT 2022","80","tests_vkr.generator","test_split_campaign","","","","test_split_campaign_crm[1-1-50.5-50.5-01.01.2000-01.01.2022]","сделать более гибкое количество рекламных компаний"
"passed","Sun May 01 05:24:16 GMT 2022","Sun May 01 05:24:16 GMT 2022","25","tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[10000-24.05.2010-01.01.2022]",""
"passed","Sun May 01 05:24:53 GMT 2022","Sun May 01 05:24:53 GMT 2022","0","tests_vkr.basic_functionality","test_random_floats","","","","test_random_floats[10-30]",""
"passed","Sun May 01 05:24:15 GMT 2022","Sun May 01 05:24:15 GMT 2022","2","tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[3000-25.05.2010-25.11.2010]",""
"passed","Sun May 01 05:24:42 GMT 2022","Sun May 01 05:24:42 GMT 2022","10","tests_vkr.generator","test_trivial_crm","","","","test_trivial_crm[10-24.05.2010-24.10.2010]",""
"passed","Sun May 01 05:24:15 GMT 2022","Sun May 01 05:24:15 GMT 2022","2","tests_vkr.generator","test_adv_creator","","","","test_create_adv_campaign[8000-24.05.2010-25.11.2010]",""
"passed","Sun May 01 05:24:53 GMT 2022","Sun May 01 05:24:53 GMT 2022","0","tests_vkr.basic_functionality","test_random_ints","","","","test_random_ints[10-10]",""
